Date;ENGI FP Equity;CS FP Equity;RTY Index;SPX Index;SX5E Index;SXXP Index
07/02/2024;14.482;30.44;1950.359;4995.06;4678.85;485.63
06/02/2024;14.624;30.64;1953.628;4954.23;4690.87;486.76
05/02/2024;14.71;30.41;1937.241;4942.81;4655.27;483.69
02/02/2024;14.654;30.535;1962.731;4958.61;4654.55;483.93
01/02/2024;14.69;30.50;1974.419;4906.19;4638.6;483.86
31/01/2024;14.81;31.16;1947.342;4845.65;4648.4;485.67
30/01/2024;14.80;31.135;1996.236;4924.97;4662.7;485.63
29/01/2024;14.702;31.03;2011.424;4927.93;4639.36;484.84
26/01/2024;14.658;30.92;1978.331;4890.97;4635.47;483.84
25/01/2024;15.164;30.75;1975.878;4894.16;4582.26;478.53
24/01/2024;15.268;30.94;1961.865;4868.55;4564.11;477.09
23/01/2024;15.30;30.615;1976.268;4864.6;4465.91;471.53
22/01/2024;15.626;30.715;1983.381;4850.43;4480.32;472.86
19/01/2024;15.552;30.565;1944.391;4839.81;4448.83;469.24
18/01/2024;15.562;29.965;1923.653;4780.94;4453.05;470.45
17/01/2024;15.528;29.525;1913.166;4739.21;4403.08;467.71
16/01/2024;15.758;29.61;1927.304;4765.98;4446.51;473.06
15/01/2024;16.07;29.42;#N/A;#N/A;4454.68;474.19
12/01/2024;16.194;29.42;1950.964;4783.83;4480.02;476.76
11/01/2024;16.28;29.23;1955.456;4780.24;4442.28;472.77
10/01/2024;16.502;29.535;1970.261;4783.45;4468.98;476.42
09/01/2024;16.55;29.635;1968.035;4756.5;4467.17;477.26
08/01/2024;16.414;29.91;1989.006;4763.54;4485.48;478.18
05/01/2024;16.344;29.875;1951.142;4697.24;4463.51;476.38
04/01/2024;16.182;29.915;1957.727;4688.68;4474.01;477.68
03/01/2024;15.84;29.69;1959.2;4704.81;4448.13;474.4
02/01/2024;15.95;29.72;2012.795;4742.83;4512.81;478.51
29/12/2023;15.918;29.49;2027.074;4769.83;4521.44;478.99
28/12/2023;15.96;29.43;2058.335;4783.35;4514.38;478.08
27/12/2023;16.17;29.58;2066.214;4781.58;4528.38;478.62
22/12/2023;16.16;29.64;2033.962;4754.63;4521.47;477.6
21/12/2023;16.244;29.525;2017.065;4746.75;4524.86;476.94
20/12/2023;16.22;29.375;1982.836;4698.35;4533.82;477.94
19/12/2023;16.048;29.33;2020.953;4768.37;4535.4;477.04
18/12/2023;16.086;29.11;1982.417;4740.56;4521.13;475.32
15/12/2023;16.214;29.17;1985.127;4719.19;4549.44;476.61
14/12/2023;16.27;29.255;2000.515;4719.55;4539.16;476.57
13/12/2023;16.16;29.76;1947.505;4707.09;4530.19;472.46
12/12/2023;15.99;30.07;1881.269;4643.7;4536.61;472.72
11/12/2023;16.128;30.06;1883.681;4622.44;4540.19;473.7
08/12/2023;16.234;29.995;1880.817;4604.37;4523.31;472.26
07/12/2023;16.168;29.895;1868.251;4585.59;4473.77;468.78
06/12/2023;16.088;29.665;1852.05;4549.34;4483.26;470.06
05/12/2023;15.99;29.27;1856.04;4567.18;4452.77;467.62
04/12/2023;16.046;29.045;1882.016;4569.78;4414.95;465.78
01/12/2023;16.046;28.895;1862.641;4594.63;4418.51;466.2
30/11/2023;15.918;28.595;1809.02;4567.8;4382.47;461.61
29/11/2023;15.872;28.44;1803.808;4550.58;4370.53;459.1
28/11/2023;15.918;28.48;1792.808;4554.89;4348.02;457.04
27/11/2023;15.836;28.36;1801.154;4550.43;4354.41;458.41
24/11/2023;15.754;28.455;1807.5;4559.34;4372.1;459.98
23/11/2023;15.72;28.24;#N/A;#N/A;4361.32;458.47
22/11/2023;15.586;28.24;1795.54;4556.62;4352.02;457.24
21/11/2023;15.536;28.20;1783.263;4538.19;4331.9;455.85
20/11/2023;15.608;28.335;1807.084;4547.38;4342.41;456.26
17/11/2023;15.60;28.385;1797.766;4514.02;4340.77;455.82
16/11/2023;15.518;27.975;1773.757;4508.24;4302.45;451.27
15/11/2023;15.318;27.87;1801.22;4502.88;4315.53;454.52
14/11/2023;15.354;28.115;1798.324;4495.7;4291.72;452.6
13/11/2023;15.322;28.05;1705.502;4411.55;4232.19;446.62
10/11/2023;15.298;27.725;1705.325;4415.24;4197.36;443.31
09/11/2023;15.306;27.68;1687.239;4347.35;4229.2;447.8
08/11/2023;15.136;27.715;1714.068;4382.78;4178.49;444.07
07/11/2023;15.302;27.425;1733.151;4378.38;4153.37;442.81
06/11/2023;15.14;27.83;1737.939;4365.98;4158.64;443.52
03/11/2023;15.154;28.17;1760.705;4358.34;4174.67;444.24
02/11/2023;15.156;28.52;1714.211;4317.78;4169.62;443.47
01/11/2023;15.354;28.285;1669.703;4237.86;4091.71;436.57
31/10/2023;15.004;27.955;1662.282;4193.8;4061.12;433.66
30/10/2023;14.986;27.84;1647.29;4166.82;4028.32;431.12
27/10/2023;14.922;27.455;1636.938;4117.37;4014.36;429.58
26/10/2023;14.896;27.52;1657.003;4137.23;4049.4;433.2
25/10/2023;14.854;27.59;1651.428;4186.77;4073.35;435.27
24/10/2023;14.734;27.335;1679.502;4247.68;4065.37;435.09
23/10/2023;14.502;27.245;1665.885;4217.04;4041.75;433.18
20/10/2023;14.688;27.16;1680.792;4224.16;4024.68;433.73
19/10/2023;14.874;27.875;1702.702;4278;4090.33;439.73
18/10/2023;14.72;28.16;1728.809;4314.6;4105.86;445.02
17/10/2023;14.892;28.275;1766.046;4373.2;4152.32;449.76
16/10/2023;14.808;28.02;1747.061;4373.63;4149.86;450.2
13/10/2023;14.776;28.01;1719.711;4327.78;4136.12;449.18
12/10/2023;14.68;28.36;1734.254;4349.61;4198.23;453.63
11/10/2023;14.732;28.56;1773.295;4376.95;4200.8;453.16
10/10/2023;14.57;28.32;1775.946;4358.24;4205.23;452.48
09/10/2023;14.278;27.875;1755.994;4335.66;4112.57;443.79
06/10/2023;14.132;27.97;1745.558;4308.5;4144.43;444.93
05/10/2023;14.14;27.32;1731.51;4258.19;4099.81;441.31
04/10/2023;14.028;27.21;1729.013;4263.75;4099.85;440.08
03/10/2023;14.002;27.305;1727.153;4229.45;4095.59;440.7
02/10/2023;14.278;27.685;1756.817;4288.39;4137.63;445.59
29/09/2023;14.53;28.18;1785.102;4288.05;4174.66;450.22
28/09/2023;14.388;28.35;1794.312;4299.7;4161.56;448.5
27/09/2023;14.51;28.295;1778.903;4274.51;4131.68;446.91
26/09/2023;14.744;28.645;1761.609;4273.53;4129.18;447.7
25/09/2023;14.842;28.62;1784.24;4337.44;4167.37;450.44
22/09/2023;14.958;28.82;1776.503;4320.06;4207.16;453.26
21/09/2023;14.944;29.145;1781.826;4330;4212.59;454.67
20/09/2023;15.168;29.35;1810.102;4402.2;4275.98;460.66
19/09/2023;15.288;29.305;1826.527;4443.95;4242.7;456.52
18/09/2023;15.096;29.065;1834.301;4453.53;4245.88;456.72
15/09/2023;15.198;29.39;1847.033;4450.32;4295.05;461.93
14/09/2023;15.146;29.145;1866.632;4505.1;4279.75;460.86
13/09/2023;14.898;28.58;1840.84;4467.44;4223.48;453.94
12/09/2023;14.882;28.145;1855.32;4461.9;4242.27;455.4
11/09/2023;14.888;27.955;1855.142;4487.46;4254.33;456.21
08/09/2023;14.828;27.705;1851.545;4457.49;4237.19;454.66
07/09/2023;14.656;27.53;1855.759;4451.14;4221.02;453.67
06/09/2023;14.504;27.585;1874.282;4465.48;4238.26;454.3
05/09/2023;14.58;27.835;1880.45;4496.83;4269.16;456.9
04/09/2023;14.754;27.725;#N/A;#N/A;4279.87;457.96
01/09/2023;14.82;27.85;1920.825;4515.77;4282.64;458.13
31/08/2023;14.89;27.775;1899.676;4507.66;4297.11;458.19
30/08/2023;14.888;27.87;1903.213;4514.87;4315.31;459.13
29/08/2023;15.032;27.93;1895.538;4497.63;4326.47;459.83
28/08/2023;14.836;27.71;1869.007;4433.31;4293.69;455.41
25/08/2023;14.794;27.395;1853.628;4405.71;4236.25;451.39
24/08/2023;14.686;27.395;1846.278;4376.31;4232.22;451.57
23/08/2023;14.644;27.41;1870.032;4436.01;4266.67;453.45
22/08/2023;14.696;27.33;1850.836;4387.55;4260.37;451.7
21/08/2023;14.744;27.195;1856.014;4399.77;4224.87;448.66
18/08/2023;14.588;27.175;1859.421;4369.71;4212.95;448.44
17/08/2023;14.486;27.465;1850.058;4370.36;4227.83;451.19
16/08/2023;14.504;27.41;1871.519;4404.33;4284.27;455.29
15/08/2023;14.408;27.535;1895.755;4437.86;4288.57;455.57
14/08/2023;14.546;27.955;1920.493;4489.72;4330.23;459.86
11/08/2023;14.494;27.84;1925.114;4464.05;4321.33;459.17
10/08/2023;14.636;28.165;1922.621;4468.83;4384.04;464.23
09/08/2023;14.562;27.66;1930.767;4467.71;4317.33;460.58
08/08/2023;14.434;27.325;1947.418;4499.38;4288.85;458.6
07/08/2023;14.422;27.645;1958.935;4518.44;4337.5;459.68
04/08/2023;14.438;27.455;1957.463;4478.03;4332.91;459.28
03/08/2023;14.40;26.915;1961.403;4501.89;4304.63;457.93
02/08/2023;14.636;27.365;1966.832;4513.39;4336.5;460.84
01/08/2023;14.896;27.78;1994.167;4576.73;4407.54;467.16
31/07/2023;14.912;27.97;2003.177;4588.96;4471.31;471.35
28/07/2023;14.994;28.18;1981.537;4582.23;4466.5;470.78
27/07/2023;15.314;28.07;1954.896;4537.41;4447.44;471.74
26/07/2023;15.382;27.68;1980.355;4566.75;4346.15;465.46
25/07/2023;15.372;27.745;1966.112;4567.46;4391.3;467.92
24/07/2023;15.394;27.775;1965.678;4554.64;4383.03;465.68
21/07/2023;15.462;27.70;1960.255;4536.34;4391.41;465.4
20/07/2023;15.358;27.345;1967.16;4534.87;4373.73;463.93
19/07/2023;15.056;26.635;1984.886;4565.72;4362.28;461.97
18/07/2023;14.982;26.575;1976.067;4554.98;4369.73;460.76
17/07/2023;14.98;26.46;1951.269;4522.79;4356.79;457.92
14/07/2023;15.012;26.34;1931.09;4505.42;4400.11;460.83
13/07/2023;15.084;26.665;1950.891;4510.04;4391.76;461.36
12/07/2023;14.96;26.605;1933.376;4472.16;4360.46;458.54
11/07/2023;14.918;25.815;1913.361;4439.26;4286.56;451.72
10/07/2023;14.90;25.43;1895.252;4409.53;4256.51;448.47
07/07/2023;15.094;25.35;1864.664;4398.95;4236.6;447.65
06/07/2023;15.016;25.445;1842.233;4411.59;4223.09;447.22
05/07/2023;15.294;26.00;1872.907;4446.82;4350.71;457.94
04/07/2023;15.46;26.97;#N/A;#N/A;4390.99;461.3
03/07/2023;15.366;27.22;1896.781;4455.59;4398.15;460.98
30/06/2023;15.228;27.025;1888.734;4450.38;4399.09;461.93
29/06/2023;15.002;26.74;1881.591;4396.44;4354.69;456.64
28/06/2023;14.406;26.80;1858.709;4376.86;4344.75;456.05
27/06/2023;14.372;26.76;1849.93;4378.41;4305.26;452.9
26/06/2023;14.356;26.525;1823.26;4328.82;4280.57;452.68
23/06/2023;14.112;26.41;1821.635;4348.33;4271.61;453.14
22/06/2023;14.208;26.135;1848.178;4381.89;4304.47;454.7
21/06/2023;14.25;26.26;1863.015;4365.69;4322.75;457.01
20/06/2023;14.31;26.305;1866.699;4388.71;4343.14;459.32
19/06/2023;14.17;26.37;#N/A;#N/A;4362.38;462.04
16/06/2023;14.356;26.40;1875.467;4409.59;4394.82;466.8
15/06/2023;14.224;26.575;1889.282;4425.84;4365.12;464.33
14/06/2023;14.296;26.655;1874.098;4372.59;4375.98;464.94
13/06/2023;14.16;26.38;1896.333;4369.01;4347.55;463.27
12/06/2023;14.108;26.23;1873.214;4338.93;4316.49;460.73
09/06/2023;14.228;26.52;1865.706;4298.86;4289.79;460.01
08/06/2023;14.182;27.06;1880.779;4293.93;4297.68;460.7
07/06/2023;14.134;27.15;1888.447;4267.52;4291.91;460.8
06/06/2023;14.116;27.26;1855.401;4283.85;4295.22;461.68
05/06/2023;14.078;27.175;1806.713;4273.79;4293.24;459.93
02/06/2023;14.104;27.255;1830.906;4282.37;4323.52;462.15
01/06/2023;14.088;26.775;1767.94;4221.02;4257.61;455.27
31/05/2023;14.042;26.415;1749.65;4179.83;4218.04;451.76
30/05/2023;14.06;26.965;1767.292;4205.52;4291.58;456.63
29/05/2023;13.918;27.25;#N/A;#N/A;4320.01;460.87
26/05/2023;13.896;27.095;1773.022;4205.45;4337.5;461.41
25/05/2023;13.944;26.965;1754.605;4151.28;4269.64;456.18
24/05/2023;14.25;27.16;1767;4115.24;4263.74;457.65
23/05/2023;14.41;27.86;1787.715;4145.58;4342.38;466.1
22/05/2023;14.432;27.745;1795.383;4192.63;4385.63;468.91
19/05/2023;14.496;27.765;1773.717;4191.98;4395.3;468.85
18/05/2023;14.498;27.745;1784.856;4198.05;4367.45;465.79
17/05/2023;14.73;27.645;1774.497;4158.77;4323.23;463.98
16/05/2023;14.81;27.76;1736.182;4109.9;4315.51;464.7
15/05/2023;14.782;27.60;1761.549;4136.28;4316.41;466.67
12/05/2023;14.868;26.945;1740.849;4124.08;4317.88;465.49
11/05/2023;14.788;26.925;1744.707;4130.62;4309.75;463.62
10/05/2023;14.688;27.16;1759.512;4137.64;4306.76;463.64
09/05/2023;14.726;27.545;1749.677;4119.17;4323.09;465.41
08/05/2023;14.672;27.655;1754.47;4138.12;4348.65;466.94
05/05/2023;14.554;28.86;1759.879;4136.25;4340.43;465.31
04/05/2023;14.612;28.145;1718.811;4061.22;4287.03;460.34
03/05/2023;14.428;28.795;1739.284;4090.75;4310.18;462.51
02/05/2023;14.366;28.84;1732.11;4119.58;4294.85;461.08
28/04/2023;14.516;29.57;1768.987;4169.48;4359.31;466.64
27/04/2023;15.408;29.455;1751.223;4135.35;4358.05;464.03
26/04/2023;15.424;29.27;1730.411;4055.99;4347.71;463.21
25/04/2023;15.426;29.285;1745.952;4071.63;4377.85;467.08
24/04/2023;15.318;29.32;1788.874;4137.04;4401.8;468.97
21/04/2023;15.474;29.265;1791.506;4133.52;4408.59;469
20/04/2023;15.422;29.28;1789.697;4129.79;4384.86;467.43
19/04/2023;15.44;29.28;1799.442;4154.52;4393.57;468.13
18/04/2023;15.292;28.835;1795.55;4154.87;4393.95;468.61
17/04/2023;15.214;28.335;1802.838;4151.32;4367.61;466.84
14/04/2023;15.082;28.715;1781.154;4137.64;4390.75;466.91
13/04/2023;15.206;29.065;1796.683;4146.22;4363.24;464.21
12/04/2023;15.26;29.15;1773.698;4091.95;4334.03;462.38
11/04/2023;15.20;28.935;1786.595;4108.94;4333.29;461.79
06/04/2023;15.066;28.70;1754.464;4105.02;4309.45;458.94
05/04/2023;14.926;28.265;1752.134;4090.38;4298.36;456.59
04/04/2023;14.75;28.315;1769.655;4100.6;4315.32;457.34
03/04/2023;14.67;28.22;1802.312;4124.51;4311.05;457.72
31/03/2023;14.574;28.165;1802.484;4109.31;4315.05;457.84
30/03/2023;14.558;28.285;1768.383;4050.83;4285.42;454.84
29/03/2023;14.214;27.885;1771.599;4027.81;4231.27;450.21
28/03/2023;13.926;27.165;1752.632;3971.27;4168.21;444.45
27/03/2023;13.844;26.96;1753.673;3977.53;4164.62;444.72
24/03/2023;13.574;26.635;1734.923;3970.99;4130.62;440.11
23/03/2023;13.90;27.225;1720.291;3948.72;4207.14;446.22
22/03/2023;13.884;27.50;1727.358;3936.97;4195.7;447.16
21/03/2023;13.854;27.715;1777.74;4002.87;4181.6;446.47
20/03/2023;13.566;26.61;1744.99;3951.57;4119.42;440.6
17/03/2023;13.432;25.97;1725.891;3916.64;4064.99;436.31
16/03/2023;13.776;26.85;1771.237;3960.28;4116.98;441.64
15/03/2023;13.56;26.29;1745.945;3891.93;4034.92;436.45
14/03/2023;14.072;27.715;1776.893;3919.29;4179.47;449.56
13/03/2023;13.912;27.675;1744.302;3855.76;4096.54;442.8
10/03/2023;14.102;29.405;1772.702;3861.59;4229.53;453.76
09/03/2023;14.10;30.10;1826.586;3918.32;4286.12;459.98
08/03/2023;14.134;30.17;1879.478;3992.01;4288.45;460.99
07/03/2023;14.066;29.95;1878.724;3986.37;4278.96;460.6
06/03/2023;14.006;30.105;1899.757;4048.42;4313.78;464.18
03/03/2023;13.862;29.89;1928.263;4045.64;4294.8;464.26
02/03/2023;13.764;29.665;1902.659;3981.35;4240.59;460.02
01/03/2023;13.602;29.77;1898.433;3951.39;4215.75;457.68
28/02/2023;13.836;29.85;1896.991;3970.15;4238.38;461.11
27/02/2023;13.964;29.375;1896.269;3982.24;4248.01;462.58
24/02/2023;14.02;28.41;1890.485;3970.04;4178.82;457.7
23/02/2023;14.14;28.71;1908.093;4012.32;4258.16;462.5
22/02/2023;14.088;27.81;1894.675;3991.05;4242.88;462.22
21/02/2023;14.25;28.11;1888.215;3997.34;4250.4;463.77
20/02/2023;13.594;28.29;#N/A;#N/A;4271.18;464.64
17/02/2023;13.50;28.325;1946.356;4079.09;4274.92;464.3
16/02/2023;13.374;28.30;1942.212;4090.41;4297.24;465.24
15/02/2023;13.288;28.155;1960.969;4147.6;4280.04;464.36
14/02/2023;13.24;28.22;1939.912;4136.13;4238.76;462.4
13/02/2023;13.13;28.40;1941.143;4137.29;4241.36;462.03
10/02/2023;13.206;28.425;1918.814;4090.46;4197.94;457.89
09/02/2023;13.08;28.705;1915.339;4081.5;4250.14;462.31
08/02/2023;13.092;28.52;1942.599;4117.86;4209.15;459.46
07/02/2023;12.842;28.405;1972.609;4164;4209.31;458.19
06/02/2023;13.03;28.485;1957.716;4111.08;4205.45;457.16
03/02/2023;13.096;28.62;1985.534;4136.48;4257.98;460.77
02/02/2023;12.912;28.83;2001.221;4179.76;4241.12;459.2
01/02/2023;13.152;28.61;1960.814;4119.21;4171.44;453.09
31/01/2023;13.02;28.615;1931.945;4076.6;4163.45;453.21
30/01/2023;12.972;28.64;1885.72;4017.77;4158.63;454.4
27/01/2023;12.996;28.635;1911.456;4070.56;4178.01;455.17
26/01/2023;13.072;28.645;1903.064;4060.43;4173.98;453.98
25/01/2023;13.104;28.53;1890.319;4016.22;4148.11;452.07
24/01/2023;12.962;28.27;1885.611;4016.95;4153.02;453.38
23/01/2023;12.61;28.04;1890.767;4019.81;4150.82;454.49
20/01/2023;12.522;28.255;1867.336;3972.61;4119.9;452.12
19/01/2023;12.472;27.88;1836.345;3898.85;4094.28;450.45
18/01/2023;12.53;28.26;1854.365;3928.86;4174.34;457.53
17/01/2023;12.472;28.06;1884.286;3990.97;4174.33;456.46
16/01/2023;13.194;28.05;#N/A;#N/A;4157;454.63
13/01/2023;13.324;27.81;1887.034;3999.09;4150.8;452.54
12/01/2023;13.426;27.81;1876.064;3983.17;4126.68;450.22
11/01/2023;13.298;27.33;1844.051;3969.61;4099.76;447.41
10/01/2023;13.156;27.45;1822.653;3919.25;4057.46;445.71
09/01/2023;13.164;27.405;1795.911;3892.09;4068.62;448.35
06/01/2023;12.946;27.345;1792.8;3895.08;4017.83;444.42
05/01/2023;13.35;26.745;1753.193;3808.1;3959.48;439.33
04/01/2023;13.246;27.045;1772.544;3852.97;3973.97;440.19
03/01/2023;13.508;26.66;1750.734;3824.14;3882.29;434.18
02/01/2023;13.556;26.485;#N/A;#N/A;3856.09;428.95
30/12/2022;13.388;26.055;1761.246;3839.5;3793.62;424.89
29/12/2022;13.532;26.40;1766.25;3849.28;3850.07;430.35
28/12/2022;13.414;26.35;1722.021;3783.22;3808.82;427.46
27/12/2022;13.618;26.505;1749.516;3829.25;3832.89;428
23/12/2022;13.582;26.43;1760.932;3844.82;3817.01;427.45
22/12/2022;13.614;26.575;1754.086;3822.39;3823.29;427.26
21/12/2022;13.716;26.695;1776.941;3878.44;3872.15;431.44
20/12/2022;13.494;26.39;1748.017;3821.62;3802.49;424.18
19/12/2022;13.954;26.26;1738.581;3817.66;3811.24;425.87
16/12/2022;13.892;26.03;1763.42;3852.36;3804.02;424.74
15/12/2022;13.988;26.215;1774.606;3895.75;3835.7;429.91
14/12/2022;14.346;27.08;1820.454;3995.32;3975.26;442.51
13/12/2022;14.352;27.405;1832.362;4019.65;3986.83;442.6
12/12/2022;14.394;27.025;1818.614;3990.56;3921.82;436.98
09/12/2022;14.384;27.35;1796.661;3934.38;3942.62;439.13
08/12/2022;14.292;27.02;1818.29;3963.51;3921.27;435.47
07/12/2022;14.49;27.265;1806.901;3933.92;3920.9;436.2
06/12/2022;14.496;27.46;1812.575;3941.26;3939.19;438.92
05/12/2022;14.438;27.31;1840.222;3998.84;3956.53;441.47
02/12/2022;14.454;27.39;1892.839;4071.7;3977.9;443.29
01/12/2022;14.486;27.375;1881.678;4076.57;3984.5;443.96
30/11/2022;14.52;27.02;1886.577;4080.11;3964.72;440.04
29/11/2022;14.36;27.355;1836.551;3957.63;3934.44;437.29
28/11/2022;14.372;27.10;1830.964;3963.94;3935.51;437.85
25/11/2022;14.428;27.27;1869.191;4026.12;3962.41;440.73
24/11/2022;14.45;27.275;#N/A;#N/A;3961.99;440.84
23/11/2022;14.39;27.13;1863.517;4027.26;3946.44;438.82
22/11/2022;14.488;27.165;1860.441;4003.58;3929.9;436.22
21/11/2022;14.51;26.985;1839.141;3949.94;3909.28;433.06
18/11/2022;14.38;27.08;1849.732;3965.34;3924.84;433.33
17/11/2022;14.326;26.63;1839.123;3946.56;3878.42;428.38
16/11/2022;14.264;26.695;1853.165;3958.79;3882.78;430.17
15/11/2022;14.36;26.63;1889.204;3991.73;3915.09;434.44
14/11/2022;14.242;26.70;1861.251;3957.25;3887.51;432.86
11/11/2022;13.99;26.59;1882.74;3992.93;3868.5;432.26
10/11/2022;13.90;26.62;1867.927;3956.37;3846.56;431.89
09/11/2022;13.372;26.50;1760.4;3748.57;3728.03;420.34
08/11/2022;13.41;26.57;1808.929;3828.11;3739.28;421.61
07/11/2022;13.484;26.49;1809.81;3806.8;3708.8;418.34
04/11/2022;13.538;25.915;1799.866;3770.55;3688.33;416.98
03/11/2022;13.31;25.865;1779.73;3719.89;3593.18;409.55
02/11/2022;13.302;25.085;1789.137;3759.69;3622.01;413.39
01/11/2022;13.396;25.35;1851.388;3856.1;3651.02;414.61
31/10/2022;13.154;25.00;1846.863;3871.98;3617.54;412.2
28/10/2022;13.096;24.94;1846.921;3901.06;3613.02;410.76
27/10/2022;13.03;24.985;1806.322;3807.3;3604.51;410.19
26/10/2022;12.99;24.83;1804.331;3830.6;3605.31;410.31
25/10/2022;13.042;24.97;1796.155;3859.11;3585.58;407.61
24/10/2022;12.682;24.835;1748.397;3797.34;3527.79;401.84
21/10/2022;12.22;24.23;1742.238;3752.75;3476.63;396.29
20/10/2022;12.238;24.29;1704.391;3665.78;3492.85;398.77
19/10/2022;12.258;24.495;1725.756;3695.16;3471.24;397.73
18/10/2022;12.144;23.965;1755.956;3719.98;3463.83;399.84
17/10/2022;12.144;23.92;1735.753;3677.95;3441.64;398.48
14/10/2022;11.944;23.72;1682.403;3583.07;3381.73;391.31
13/10/2022;11.75;23.255;1728.412;3669.91;3362.4;389.15
12/10/2022;11.536;22.645;1687.764;3577.03;3331.53;385.88
11/10/2022;11.572;23.005;1692.916;3588.84;3340.35;387.95
10/10/2022;11.72;23.175;1691.919;3612.39;3356.88;390.12
07/10/2022;11.954;23.12;1702.15;3639.66;3375.46;391.67
06/10/2022;11.95;23.16;1752.513;3744.52;3433.45;396.35
05/10/2022;12.23;23.46;1762.694;3783.28;3447.72;398.91
04/10/2022;12.318;23.815;1775.766;3790.93;3484.48;403.03
03/10/2022;12.108;22.23;1708.87;3678.43;3342.17;390.83
